link,cpu,ram,hdd,ssd,graphic_ram,screen_size,stock_status,price
https://api.torob.com/v4/base-product/details-log-click/?prk=60b7b9c1-d575-4034-b937-78435b278696,Core i5,8 gb,500 gb,256 gb,2 gb,14 inch,stock,7200000
https://api.torob.com/v4/base-product/details-log-click/?prk=dbd3fd68-cc88-4941-a912-b652ce7027fe,Core i7,16 gb,,512 gb,unified,14 inch,new,77499000
https://api.torob.com/v4/base-product/details-log-click/?prk=737c25f9-32c4-4b7a-bc32-208c45c59957,Ryzen 7,,,512 gb,,15.6 inch,new,60820000
https://api.torob.com/v4/base-product/details-log-click/?prk=26d29a7e-9b1b-4abb-845d-821f3718e567,Ryzen 7,16 gb,,2 tb,6 gb,15.6 inch,new,56000000
https://api.torob.com/v4/base-product/details-log-click/?prk=1092fb38-9b3f-429d-815f-54630e48836a,Ryzen 9,16 gb,,1 tb,8 gb,17.3 inch,new,83400000
https://api.torob.com/v4/base-product/details-log-click/?prk=cccb2a9a-2062-4779-9500-c971e4143fb7,Core i7,16 gb,,1 tb,4 gb,15.6 inch,new,56979000
https://api.torob.com/v4/base-product/details-log-click/?prk=d2dcf983-437f-4810-bb35-a83940d802df,Ryzen 7,16 gb,,1 tb,8 gb,17.3 inch,new,81500000
https://api.torob.com/v4/base-product/details-log-click/?prk=ee19efef-de69-46d1-a63b-5b45791db6d5,Core i7,16 gb,,512 gb,unified,13.5 inch,new,69400000
https://api.torob.com/v4/base-product/details-log-click/?prk=a64f1ced-8e4a-4192-8b04-c0e76e6f20f1,Ryzen 7,16 gb,,1 tb,6 gb,17.3 inch,new,60350000
https://api.torob.com/v4/base-product/details-log-click/?prk=3328d1a8-0d7d-4020-a2f4-f18cf3f40268,Core i7,32 gb,,512 gb,6 gb,15 inch,new,99000000
https://api.torob.com/v4/base-product/details-log-click/?prk=6fd2d0db-7296-40d9-aecb-8ea6fdc1eae1,Core i5,8 gb,,4 tb,4 gb,14 inch,new,12900000
https://api.torob.com/v4/base-product/details-log-click/?prk=ccdf6792-7f9e-40da-b55e-aa8261aad5d8,Core i7,32 gb,1 tb,512 gb,4 gb,15.6 inch,new,28000000
https://api.torob.com/v4/base-product/details-log-click/?prk=28b53784-9008-4b7f-a319-821ea2337e43,Core i9,16 gb,,512 gb,4 gb,15 inch,new,55300000
https://api.torob.com/v4/base-product/details-log-click/?prk=2502c2d1-e010-43fc-b300-259c8844c4bb,Core i7,16 gb,,512 gb,6 gb,15.6 inch,new,55300000
https://api.torob.com/v4/base-product/details-log-click/?prk=ff4dd6fe-ef53-4f7c-9b6f-a459b2673610,Core i3,8 gb,,256 gb,2 gb,15.6 inch,new,18588000
https://api.torob.com/v4/base-product/details-log-click/?prk=af52b584-6d16-4661-8886-1cdbf29e433c,Core i5,16 gb,,512 gb,unified,14.4 inch,new,77000000
https://api.torob.com/v4/base-product/details-log-click/?prk=145035d6-d3c4-4d9d-a8ce-ed34b3aad566,Core i5,16 gb,,512 gb,4 gb,15.6 inch,new,40399000
https://api.torob.com/v4/base-product/details-log-click/?prk=4e356883-f130-47ae-9fa7-b16426b91217,Core i7,16 gb,,256 gb,unified,13.5 inch,new,14500000
https://api.torob.com/v4/base-product/details-log-click/?prk=7476b554-d179-484b-82a4-2d1c31af1cba,A4,4 gb,,,,14 inch,new,14690000
https://api.torob.com/v4/base-product/details-log-click/?prk=89822372-c6aa-4b39-901d-f1914bb48362,Ryzen 7,32 gb,,1 tb,8 gb,16 inch,new,57130000
https://api.torob.com/v4/base-product/details-log-click/?prk=27a0853f-0c09-4fa4-8069-a916c9ce151c,Core i7,16 gb,1 tb,256 gb,4 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=f6e1c249-bcb2-4832-9f88-bd50e35c77b3,Celeron,4 gb,,,,,stock,4990000
https://api.torob.com/v4/base-product/details-log-click/?prk=24d583b0-82fb-454b-9205-ace57627b882,Ryzen 5,8 gb,,512 gb,unified,14 inch,new,41990000
https://api.torob.com/v4/base-product/details-log-click/?prk=1dc4eabb-97e2-428f-8c7e-8940f164ba9a,Ryzen 7,8 gb,,512 gb,8 gb,17.3 inch,new,69879000
https://api.torob.com/v4/base-product/details-log-click/?prk=cc000239-dee3-44aa-9d90-725fe55c40f4,Core i9,32 gb,,1 tb,8 gb,15.6 inch,new,130900000
https://api.torob.com/v4/base-product/details-log-click/?prk=f172e8ef-1e17-41ab-86cb-a66cfab3c4de,Core i9,32 gb,,1 tb,16 gb,16 inch,new,279600000
https://api.torob.com/v4/base-product/details-log-click/?prk=64184b3c-9b73-4e38-afa0-69f196bb013c,Ryzen 9,32 gb,,1 tb,8 gb,15.6 inch,new,86500000
https://api.torob.com/v4/base-product/details-log-click/?prk=83810e65-c2b6-4237-8df3-82bdf3ad1dce,Ryzen 5,16 gb,,256 gb,2 gb,14 inch,stock,15000000
https://api.torob.com/v4/base-product/details-log-click/?prk=f2bd862d-ded3-4dfa-97f1-2f6d93a3af30,Core i7,16 gb,,1 tb,2 gb,14 inch,new,81940000
https://api.torob.com/v4/base-product/details-log-click/?prk=70d7f514-6ab1-4088-8372-09031775388c,Core i7,32 gb,,1 tb,4 gb,15.6 inch,new,44979000
https://api.torob.com/v4/base-product/details-log-click/?prk=cd47fb61-ed6e-4c4a-ad83-4d5375954299,Core i7,8 gb,,,2 gb,14 inch,new,20500000
https://api.torob.com/v4/base-product/details-log-click/?prk=cd27794a-17b0-4a4d-8ff8-5143702407c8,Core i9,64 gb,,2 tb,16 gb,18 inch,new,311900000
https://api.torob.com/v4/base-product/details-log-click/?prk=319cdabb-87f8-43d3-93f7-04c165f56e40,M2,96 gb,,,,16 inch,new,265000000
https://api.torob.com/v4/base-product/details-log-click/?prk=2065583e-d203-4d87-b7d3-c1993fcc17e4,Core i3,8 gb,,512 gb,unified,15.6 inch,new,19618000
https://api.torob.com/v4/base-product/details-log-click/?prk=e1e7ccbd-0d48-4dd6-85f9-4a30295064f9,Celeron,4 gb,1 tb,512 gb,unified,15.6 inch,new,8520000
https://api.torob.com/v4/base-product/details-log-click/?prk=9b408132-b5de-4fa7-a81a-867c075d5adf,Core i5,8 gb,,512 gb,,13.5 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=d02e4718-3934-4959-b971-a9713db7d996,Core i5,8 gb,,256 gb,,14 inch,new,11970000
https://api.torob.com/v4/base-product/details-log-click/?prk=1ceb7f4b-7bfc-460e-ab26-cb8d9a7c3ec2,Ryzen 7,16 gb,,1 tb,6 gb,15.6 inch,new,54800000
https://api.torob.com/v4/base-product/details-log-click/?prk=01f1dc4a-4e5f-43d1-80c7-792cd65068b9,Core i5,8 gb,,1 tb,unified,14 inch,new,41750000
https://api.torob.com/v4/base-product/details-log-click/?prk=f8944d98-1c95-45e6-b9c0-e136b908d04b,Core i7,8 gb,,512 gb,2 gb,15.6 inch,new,26250000
https://api.torob.com/v4/base-product/details-log-click/?prk=f6a2875b-67f8-4a4c-b40f-19f6316d2b7a,,,,,,,stock,6700000
https://api.torob.com/v4/base-product/details-log-click/?prk=e287d523-a96a-4759-ab59-7c2c8b280bff,Core i5,16 gb,,512 gb,2 gb,15.6 inch,new,22800000
https://api.torob.com/v4/base-product/details-log-click/?prk=1e9c374f-4fbf-4a30-a0fa-d4eb8e8897d9,Core i7,16 gb,,512 gb,2 gb,15.6 inch,new,34700000
https://api.torob.com/v4/base-product/details-log-click/?prk=7e2f4606-6e5d-4809-acf8-597cd34fb059,Core i7,12 gb,1 tb,1 tb,2 gb,15.6 inch,new,28390000
https://api.torob.com/v4/base-product/details-log-click/?prk=137f5a7a-629d-437d-9ff5-4d386fafc332,Core i7,8 gb,,256 gb,,45 inch,stock,21900000
https://api.torob.com/v4/base-product/details-log-click/?prk=8b9ec62a-daaa-4772-a6d8-83fb36d7a279,Core i5,8 gb,128 gb,256 gb,128 mb,12.3 inch,stock,16200000
https://api.torob.com/v4/base-product/details-log-click/?prk=6f52f771-bdac-4271-91ce-2ab1f362045b,Core i7,16 gb,,512 gb,8 gb,15.6 inch,new,53350000
https://api.torob.com/v4/base-product/details-log-click/?prk=3e0981a5-5188-4407-9744-afe5508139cc,Core i7,12 gb,1 tb,1 tb,2 gb,15.6 inch,new,26841000
https://api.torob.com/v4/base-product/details-log-click/?prk=d3f62b8b-805f-4914-b107-b236ef35e75f,Core i7,16 gb,,1 tb,6 gb,16 inch,new,58490000
https://api.torob.com/v4/base-product/details-log-click/?prk=0519ec89-f934-41a3-a30a-c8cdb5be1a8b,Core i7,32 gb,,1 tb,6 gb,16 inch,new,58190000
https://api.torob.com/v4/base-product/details-log-click/?prk=98a330cf-532c-4e88-b934-2ae851eb4012,Celeron,4 gb,,256 gb,unified,15.6 inch,new,10769000
https://api.torob.com/v4/base-product/details-log-click/?prk=2be05fc6-6c39-4771-9f2c-61a446bcfa83,Core i5,16 gb,,1 tb,4 gb,15.6 inch,new,45990000
https://api.torob.com/v4/base-product/details-log-click/?prk=c50e06e7-81ed-41af-8c21-b01ef80915d4,Core i9,16 gb,,1 tb,8 gb,16 inch,new,133200000
https://api.torob.com/v4/base-product/details-log-click/?prk=4c44284c-d95d-4c2a-8b3a-c1521fbf5238,Core i3,12 gb,1 tb,128 gb,2 gb,15.6 inch,new,15199000
https://api.torob.com/v4/base-product/details-log-click/?prk=89980a27-0d1e-4014-a9b6-bc5419fcfd53,A4,4 gb,,,,15.6 inch,stock,9800000
https://api.torob.com/v4/base-product/details-log-click/?prk=546b55d5-dd97-4da0-8bd9-4c0273717c4e,Core i7,8 gb,,256 gb,2 gb,15.6 inch,new,11300000
https://api.torob.com/v4/base-product/details-log-click/?prk=181db6b3-09c0-492a-bc71-18faed9828df,Ryzen 5,16 gb,,256 gb,2 gb,14 inch,stock,13300000
https://api.torob.com/v4/base-product/details-log-click/?prk=fa9b7afc-fefb-4589-9b40-10f6226b30fe,Core i7,,,,,,new,17900000
https://api.torob.com/v4/base-product/details-log-click/?prk=c23fcbe2-844c-4051-8f20-63bca798f339,Core i7,,,,,15.60 inch,stock,31890000
https://api.torob.com/v4/base-product/details-log-click/?prk=52b43dc4-6135-4be6-b822-3763ccd05f5f,Core i7,16 gb,,1 tb,4 gb,15.6 inch,new,56699000
https://api.torob.com/v4/base-product/details-log-click/?prk=7b8aaa7f-a54e-428a-9f31-29fba4c4f7f5,Core i5,8 gb,,512 gb,unified,15.6 inch,new,33880000
https://api.torob.com/v4/base-product/details-log-click/?prk=b4831224-b8c8-404f-89e8-d4f29b74f0b1,Core i7,16 gb,,512 gb,unified,15 inch,new,79549000
https://api.torob.com/v4/base-product/details-log-click/?prk=2a6af0cd-6b4a-4fe7-b8bb-195645f3d883,Core i7,32 gb,,2 tb,8 gb,15.6 inch,new,65879000
https://api.torob.com/v4/base-product/details-log-click/?prk=43c4f5d9-819a-4a3a-93ec-d31ea23a224d,Core i9,16 gb,,1 tb,6 gb,15.6 inch,new,64279000
https://api.torob.com/v4/base-product/details-log-click/?prk=9411b061-59c2-4aef-a0dd-44b692b1cf2a,Core i7,,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=68fa9ca3-1df7-4669-a64c-f3c498162a97,Core i7,16 gb,,512 gb,4 gb,15.6 inch,new,24400000
https://api.torob.com/v4/base-product/details-log-click/?prk=8f2ef191-694d-433a-9319-b23dcec2cb51,,,,,,,new,4900000
https://api.torob.com/v4/base-product/details-log-click/?prk=2ccfdb1c-2217-4a42-bc66-f77892687900,Core i7,16 gb,,1 tb,6 gb,16 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=8424b632-b933-47bb-a46b-473091fbb7e7,Core i7,16 gb,,1 tb,4 gb,15.6 inch,new,46900000
https://api.torob.com/v4/base-product/details-log-click/?prk=d9feb7ca-17b7-42c7-ac0f-95728cd38a66,Ryzen 5,16 gb,,512 gb,4 gb,16 inch,new,45696000
https://api.torob.com/v4/base-product/details-log-click/?prk=bd3d4daf-5dc0-45a7-a3a8-8041ec1e70c1,Core i7,16 gb,,512 gb,4 gb,17.3 inch,new,21500000
https://api.torob.com/v4/base-product/details-log-click/?prk=a505c422-f369-4f95-bbc6-12b1de041a65,Ryzen 5,8 gb,,128 gb,unified,13.5 inch,new,40000000
https://api.torob.com/v4/base-product/details-log-click/?prk=5f1eb031-d7a7-4d82-814d-d5f3974aaf68,Core i5,16 gb,,1 tb,2 gb,15.6 inch,new,26870000
https://api.torob.com/v4/base-product/details-log-click/?prk=2c80a4dd-4024-4602-b654-0c8f66faa87f,Core i5,16 gb,,1 tb,4 gb,15.6 inch,new,41979000
https://api.torob.com/v4/base-product/details-log-click/?prk=9a601b27-a4b2-4f8f-b51d-c14c020f2f92,Ryzen 9,16 gb,,1 tb,6 gb,16 inch,new,93496000
https://api.torob.com/v4/base-product/details-log-click/?prk=a9656f4a-6d05-49c3-b123-674e9c889794,,,,,,15.6 inch,new,25500000
https://api.torob.com/v4/base-product/details-log-click/?prk=0d89fa34-7a12-4d9b-b638-dfbda20e3430,Core i7,16 gb,,512 gb,6 gb,15 inch,stock,43500000
https://api.torob.com/v4/base-product/details-log-click/?prk=5f128e33-f3b9-4c6d-b320-0a9db45a439a,Core i5,8 gb,,,,,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=0f4612be-731d-4a8d-98d2-a1b94ec9f0c8,Core i5,8 gb,,256 gb,unified,13.5 inch,new,18800000
https://api.torob.com/v4/base-product/details-log-click/?prk=1081ea20-c03a-4ffe-bd98-d638baf9666f,Core i3,8 gb,1 tb,256 gb,2 gb,15.6 inch,new,16590000
https://api.torob.com/v4/base-product/details-log-click/?prk=da84a631-b661-4d7c-84f3-089b799b8d39,Core i7,32 gb,,1 tb,8 gb,15.6 inch,new,59950000
https://api.torob.com/v4/base-product/details-log-click/?prk=94f16581-8519-47b1-b53a-edda967ad458,Core i3,12 gb,,512 gb,unified,15.6 inch,new,16670000
https://api.torob.com/v4/base-product/details-log-click/?prk=22a5a1ca-dc04-4286-bdfd-cd7cd1d9ec1b,Core i5,8 gb,,512 gb,4 gb,15.6 inch,new,40800000
https://api.torob.com/v4/base-product/details-log-click/?prk=b98a488d-627a-4ee0-bf6d-c6886aaf1fe8,Core i9,64 gb,,4 tb,16 gb,18 inch,new,320979000
https://api.torob.com/v4/base-product/details-log-click/?prk=736d010d-00e2-4308-853e-f23ba0fa973e,M1,32 gb,,1 tb,400 gb,16 inch,new,139000000
https://api.torob.com/v4/base-product/details-log-click/?prk=6d11e584-64b4-4bd2-93d5-984c2bbf9f40,Core i7,16 gb,,1 tb,8 gb,16 inch,new,88479000
https://api.torob.com/v4/base-product/details-log-click/?prk=54bac4ec-c2c9-48ba-8ea5-a081dd370f8b,Ryzen 5,16 gb,,512 gb,unified,15.6 inch,new,30740000
https://api.torob.com/v4/base-product/details-log-click/?prk=e1b4cdbe-c696-4dfe-afdd-3e5f5dd81fc6,Core i5,8 gb,240 gb,0 gb,,15.6 inch,stock,13000000
https://api.torob.com/v4/base-product/details-log-click/?prk=94cdfcc6-cfc5-469e-86a5-5716f4d192fe,Core i5,8 gb,,,4 gb,15.6 inch,new,33900000
https://api.torob.com/v4/base-product/details-log-click/?prk=139e9976-1485-421f-b30f-ae00c9bb84f6,Core i9,16 gb,,1 tb,8 gb,18 inch,new,128530000
https://api.torob.com/v4/base-product/details-log-click/?prk=2f8a5ffe-96fb-4b7c-b140-5d2f459253c3,Core i5,,,1 tb,4 gb,15.6 inch,stock,34000000
https://api.torob.com/v4/base-product/details-log-click/?prk=f9143597-e7e2-4b1b-a388-4ec1fa724383,Core i3,8 gb,,512 gb,2 gb,15.6 inch,new,16100000
https://api.torob.com/v4/base-product/details-log-click/?prk=67d86dd4-3312-41a6-b28d-f51f7b2d44b7,Core i5,16 gb,,512 gb,,,stock,17500000
https://api.torob.com/v4/base-product/details-log-click/?prk=68770873-447f-4097-8e9e-9f335d938109,Core i7,16 gb,,1 tb,6 gb,15.6 inch,new,47300000
https://api.torob.com/v4/base-product/details-log-click/?prk=ffbb79ff-e94a-426f-9ddc-9a27598d458d,Core i7,,,,,15 inch,stock,56990000
https://api.torob.com/v4/base-product/details-log-click/?prk=775a4c15-a939-422a-9808-9a0226513a90,Core i5,,,,,,stock,6200000
https://api.torob.com/v4/base-product/details-log-click/?prk=4d36f02f-77b9-4c78-9e3a-a20edcf07d68,Core i7,12 gb,,512 gb,2 gb,15.6 inch,new,30690000
https://api.torob.com/v4/base-product/details-log-click/?prk=32652ad1-9d5e-4f27-8da5-6e6b0b79c3e0,Core i9,16 gb,,1 tb,4 gb,16 inch,new,59980000
https://api.torob.com/v4/base-product/details-log-click/?prk=942a5251-d0ae-4508-8b93-2eb73ededa6f,Core i3,8 gb,1 tb,128 gb,2 gb,15.6 inch,new,15500000
https://api.torob.com/v4/base-product/details-log-click/?prk=3fc5668f-54ea-4baf-9bdb-9e299ca039d9,Celeron,4 gb,1 tb,,unified,15.6 inch,new,11200000
https://api.torob.com/v4/base-product/details-log-click/?prk=6f73c7e7-07b6-43f2-b677-f4e1ae083011,Core i7,16 gb,512 gb,512 gb,6 gb,15.6 inch,new,45900000
https://api.torob.com/v4/base-product/details-log-click/?prk=2b7f78f1-0cd4-47bb-9ee1-03168fad9aff,Core i7,16 gb,,512 gb,6 gb,15.6 inch,new,56000000
https://api.torob.com/v4/base-product/details-log-click/?prk=9c9f3388-7310-4104-afbd-d06026c72fde,Ryzen 9,16 gb,,1 tb,4 gb,15.6 inch,new,57490000
https://api.torob.com/v4/base-product/details-log-click/?prk=e01aa4b5-b567-438c-a08d-fba0ed579fe2,Core i9,16 gb,,1 tb,8 gb,16 inch,new,88479000
https://api.torob.com/v4/base-product/details-log-click/?prk=cdc6c1ad-e7d3-456d-a7a3-30527e066113,Core i9,32 gb,,1 tb,16 gb,17.3 inch,new,165191800
https://api.torob.com/v4/base-product/details-log-click/?prk=05efff3d-1cb2-4481-938c-e39257f18d95,Core i3,8 gb,1 tb,512 gb,unified,15.6 inch,new,15741000
https://api.torob.com/v4/base-product/details-log-click/?prk=b87f15a4-7049-491e-b6c6-d1ead566fb0a,Core i5,8 gb,,256 gb,,13 inch,new,21400000
https://api.torob.com/v4/base-product/details-log-click/?prk=d4e43132-2ea1-45c6-b233-61d3c6d3b221,Core i7,16 gb,,512 gb,,13.9 inch,new,60000000
https://api.torob.com/v4/base-product/details-log-click/?prk=a1b27886-ad55-4bf7-a1b2-e6202ed6078b,Core i7,16 gb,,512 gb,unified,15.6 inch,new,35790000
https://api.torob.com/v4/base-product/details-log-click/?prk=b0e026f5-fd27-4e48-a836-5b2d99203860,Core i5,8 gb,,256 gb,4 gb,15.6 inch,new,39500000
https://api.torob.com/v4/base-product/details-log-click/?prk=f7b61e65-e197-4255-b983-9cf089fbae07,,,,,,,new,130000000
https://api.torob.com/v4/base-product/details-log-click/?prk=30b969d0-63d0-4c38-b359-30c656ecedc6,Celeron,4 gb,1 tb,256 gb,unified,15.6 inch,new,9900000
https://api.torob.com/v4/base-product/details-log-click/?prk=903f5f1b-c9f0-44dd-9d80-0162ca852e9c,Ryzen 7,16 gb,,1 tb,4 gb,15.6 inch,new,43800000
https://api.torob.com/v4/base-product/details-log-click/?prk=779dd5b0-2339-4417-b00a-a20b27e679be,Core i5,8 gb,256 gb,128 gb,,13 inch,stock,16000000
https://api.torob.com/v4/base-product/details-log-click/?prk=baf405d2-2090-4a62-8fe1-dfb084fd9c39,Core i7,16 gb,,1 tb,8 gb,15.6 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=1357b50e-7a0d-49e1-adfe-2a24c814d52a,Core i5,8 gb,,1 tb,2 gb,17.3 inch,new,31180000
https://api.torob.com/v4/base-product/details-log-click/?prk=43dbf447-f0b4-4f20-8a2d-3ab624172767,M2,16 gb,,1 tb,,14 inch,new,122000000
https://api.torob.com/v4/base-product/details-log-click/?prk=15733646-730d-46e5-aea9-8153f33553f4,Core i7,8 gb,,256 gb,,14 inch,stock,16400000
https://api.torob.com/v4/base-product/details-log-click/?prk=8a3f763c-a262-47a4-b1dd-4cdfad339e2f,Core i7,32 gb,,2 tb,,14 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=d1532889-1ce1-4544-a2ca-aac2d5ca94d5,Core i3,4 gb,1 tb,128 gb,2 gb,15.6 inch,new,17800000
https://api.torob.com/v4/base-product/details-log-click/?prk=816e7c7a-0096-4536-9649-5ccce0aa72ac,M2,32 gb,,1 tb,unified,14 inch,new,158000000
https://api.torob.com/v4/base-product/details-log-click/?prk=662b4a54-b185-4e79-b1ca-518bc5e6a37a,Ryzen 5,8 gb,1 tb,,2 gb,15.6 inch,new,18389000
https://api.torob.com/v4/base-product/details-log-click/?prk=40cdba59-5540-4358-b4cd-c9386cd20c81,Core i7,8 gb,,512 gb,2 gb,14 inch,new,40000000
https://api.torob.com/v4/base-product/details-log-click/?prk=60c8f220-4086-41fe-9dd1-363a440161c0,Core i3,12 gb,,512 gb,unified,15.6 inch,new,18100000
https://api.torob.com/v4/base-product/details-log-click/?prk=d82beb38-954c-4ab6-a7e0-ab8c0b52af59,Ryzen 5,,,512 gb,4 gb,16 inch,stock,30900000
https://api.torob.com/v4/base-product/details-log-click/?prk=5795b8b4-d4ca-4c58-acda-ec139b528152,Core i5,16 gb,,1 tb,8 gb,15.6 inch,new,20400000
https://api.torob.com/v4/base-product/details-log-click/?prk=964f953e-ece0-45ec-a4fd-d746ac36afc5,Core i7,16 gb,,1 tb,unified,13.4 inch,new,69449000
https://api.torob.com/v4/base-product/details-log-click/?prk=b5e93f86-0f90-44ad-a632-831e7b1db420,Core i5,4 gb,,2 tb,,13.5 inch,new,10900000
https://api.torob.com/v4/base-product/details-log-click/?prk=22428608-c5dc-45f7-9c0f-4cfd73b2e0b6,Core i7,32 gb,,1 tb,unified,15.6 inch,new,55900000
https://api.torob.com/v4/base-product/details-log-click/?prk=1d17d658-16e3-47d7-a4ac-b9955c63ae95,Ryzen 7,16 gb,,512 gb,4 gb,15.6 inch,new,47797000
https://api.torob.com/v4/base-product/details-log-click/?prk=baf290f7-e621-4592-be60-ed3c25f36c71,Core i7,32 gb,,1 tb,6 gb,16 inch,new,102413000
https://api.torob.com/v4/base-product/details-log-click/?prk=01d7324e-ea00-4386-9681-acd032034ed3,Core i5,8 gb,256 gb,256 gb,unified,14 inch,new,12500000
https://api.torob.com/v4/base-product/details-log-click/?prk=025cf272-5beb-407e-85ed-b4469b968f59,Core i7,16 gb,,512 gb,4 gb,15.6 inch,stock,19900000
https://api.torob.com/v4/base-product/details-log-click/?prk=917be033-bf58-4894-994b-93145baddf07,Core i7,,,1 tb,,15.6 inch,new,68430000
https://api.torob.com/v4/base-product/details-log-click/?prk=c6b39fbd-f52c-4874-a157-98b9d902581c,Core i5,16 gb,,1 tb,4 gb,17.3 inch,new,47879000
https://api.torob.com/v4/base-product/details-log-click/?prk=224cd3c4-c298-49b0-b4f9-80f2ce92b94c,Core i3,4 gb,1 tb,,unified,15.6 inch,new,14910000
https://api.torob.com/v4/base-product/details-log-click/?prk=7c59d082-82e4-4350-b08b-99db98112bc6,Ryzen 7,16 gb,,512 gb,4 gb,17.3 inch,new,49000000
https://api.torob.com/v4/base-product/details-log-click/?prk=4cbcd682-3514-4228-b5b8-9abd8a560aca,Core i3,,,256 gb,512 mb,13.3 inch,stock,17600000
https://api.torob.com/v4/base-product/details-log-click/?prk=e114c2f1-4430-4ba7-9775-d87f96f33d4c,Core i5,8 gb,,256 gb,,14 inch,new,0
https://api.torob.com/v4/base-product/details-log-click/?prk=2fb31003-7625-4ab6-a8da-6c40c0f5654c,Celeron,4 gb,,512 gb,2 gb,15.6 inch,new,8520000
https://api.torob.com/v4/base-product/details-log-click/?prk=ed4b0e0a-5b3c-488e-9847-03f837921bc4,Core i7,16 gb,,1 tb,6 gb,15.6 inch,new,55000000
https://api.torob.com/v4/base-product/details-log-click/?prk=8a72b11b-96ec-446c-9cb0-196f25bf8fa2,Core i7,,,,,,new,17500000
https://api.torob.com/v4/base-product/details-log-click/?prk=fb45b62b-4761-4662-a1a7-606cf27674c1,Core i5,8 gb,,256 gb,unified,13.5 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=6503dd28-9776-471e-80a3-d8a3d1015f4f,Core i7,16 gb,,1 tb,unified,13.3 inch,stock,0
https://api.torob.com/v4/base-product/details-log-click/?prk=59f34bfe-17c5-4846-a4fc-7c6c0a385385,Core i7,16 gb,,1 tb,4 gb,15.6 inch,new,51500000
https://api.torob.com/v4/base-product/details-log-click/?prk=43b14ae9-c3c9-47ab-a2b8-453f6c5f6326,Core i7,16 gb,,512 gb,6 gb,15.6 inch,new,56999000
https://api.torob.com/v4/base-product/details-log-click/?prk=7a8ee9d7-f6b5-4436-a508-056394b15687,Core i7,16 gb,,1 tb,8 gb,17.3 inch,new,87990000
https://api.torob.com/v4/base-product/details-log-click/?prk=c54182d7-9346-44c7-be15-91927e4d3f0e,Core i5,8 gb,,512 gb,4 gb,14 inch,new,39500000
https://api.torob.com/v4/base-product/details-log-click/?prk=3191819d-b550-433b-b171-89d67a99f4bd,Core i7,32 gb,,1 tb,4 gb,15.6 inch,new,52100000
https://api.torob.com/v4/base-product/details-log-click/?prk=463c09da-daf4-4745-ab1f-b5e4825d9edd,Core i3,00 gb,1 tb,,1 gb,15.6 inch,stock,7500000
https://api.torob.com/v4/base-product/details-log-click/?prk=8fd11272-5e4b-4621-9dc8-e8cace72d873,Core i5,8 gb,500 gb,256 gb,unified,14 inch,stock,9250000
https://api.torob.com/v4/base-product/details-log-click/?prk=27959c1a-854f-4bef-b06b-f9f741c4cb48,Ryzen 9,16 gb,,1 tb,8 gb,15.6 inch,new,88999000
https://api.torob.com/v4/base-product/details-log-click/?prk=a6fd08f3-dc58-449d-8a28-8d4c38779fcd,Core i7,12 gb,1 tb,256 gb,2 gb,15.6 inch,new,27149000
https://api.torob.com/v4/base-product/details-log-click/?prk=b8381719-17c8-47f9-b204-529d56e4fb52,Core i5,8 gb,256 gb,256 gb,,,stock,16490000
https://api.torob.com/v4/base-product/details-log-click/?prk=75ac65d2-0c13-4145-ac03-e241ef7c687f,Core i7,16 gb,,1 tb,4 gb,17.3 inch,new,53770000
https://api.torob.com/v4/base-product/details-log-click/?prk=88b02fdc-b4e6-4054-b492-4fb5c245403f,Core i3,8 gb,1 tb,256 gb,unified,15.6 inch,new,14550000
https://api.torob.com/v4/base-product/details-log-click/?prk=067d8a50-363f-49ff-bfb1-13d95770fd58,Core i5,8 gb,,256 gb,4 gb,13.3 inch,stock,17000000
https://api.torob.com/v4/base-product/details-log-click/?prk=2782b044-284f-4e2b-b99c-62b517153c62,,,,,,,new,48000000
https://api.torob.com/v4/base-product/details-log-click/?prk=86aa0e00-6c5f-46d3-80b9-9c532477612c,M2,16 gb,,512 gb,unified,13 inch,new,93000000
https://api.torob.com/v4/base-product/details-log-click/?prk=57d845f3-2344-4f26-984a-371e1a838dfe,Ryzen 9,16 gb,,1 tb,8 gb,15.6 inch,new,100000
https://api.torob.com/v4/base-product/details-log-click/?prk=506d4931-044d-4975-9294-81a6c00ac2b4,Core i7,16 gb,,1 tb,6 gb,16 inch,new,87990000
https://api.torob.com/v4/base-product/details-log-click/?prk=c8b1a09a-2928-4924-ae82-811f96a0f47f,Core i5,32 gb,,,,14 inch,new,98989000
https://api.torob.com/v4/base-product/details-log-click/?prk=9114bb37-daec-4bd7-a826-343fb1a44d82,Core i3,12 gb,,256 gb,2 gb,15.6 inch,new,16200000
https://api.torob.com/v4/base-product/details-log-click/?prk=b9719dfd-828a-4962-8fe3-723ff70f6dd5,,4 gb,500 gb,,,15.6 inch,stock,5000000
